cohort,delay_s,environment_id,environment_identity_status,eta_multiplier,fault_offset_s,fixture_status,fixture_version,fleet_n,group,handoff_s,llm_model,load_ratio,margin_s,method,mode,network_sha256,pair_id,planned_cell_id,proposer,reasoning_effort,reusable_anchor_cell_id,runtime_signature,scenario,scenario_family,seed,site_id,status,timeout_s,within_block_order
primary,5,bc1da34e177b64a83172,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,12d968454689a41d8744,R2_MAIN-d8b97a7e37151288,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271001,A,planned_not_executed,,
primary,5,122b70b14efffc24c3dd,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,ae9ca91203b3f22eab77,R2_MAIN-9ab7f2b7a160ec98,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271002,A,planned_not_executed,,
primary,5,44a390b6c3459a05d334,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2c89df39347658c203cf,R2_MAIN-84b9744768ed0bbc,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271003,A,planned_not_executed,,
primary,5,db4970b05d63e5ab77bc,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,8d19acb33996e7294f51,R2_MAIN-8faeba1505d17c2d,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271004,A,planned_not_executed,,
primary,5,e4567df6c55464d26d3d,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,e62274853607fc54d391,R2_MAIN-c9e8b6659082f5a9,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271005,A,planned_not_executed,,
primary,5,0e5fb9a8915f893ba8c1,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,76dc4b876305e1ae75e9,R2_MAIN-4d177aa9e9aacdad,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271006,A,planned_not_executed,,
primary,5,3f0c365f3b318b5194c5,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,cf6ea4d29a06475df738,R2_MAIN-4b3ac2c6f9c0ddab,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271007,A,planned_not_executed,,
primary,5,f620a0cea9b59c23b3aa,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,bd052bfe2f8a5878d3d7,R2_MAIN-0d3a771255cd851c,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271008,A,planned_not_executed,,
primary,5,fcf00aadc3d6344733d2,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,12abcdee081ff39c89cc,R2_MAIN-2352569fdb61af41,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271009,A,planned_not_executed,,
primary,5,b1300f77d7950a6f9f00,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2b05e4faee8bdabfa572,R2_MAIN-8b0dcafff5f9ef32,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271010,A,planned_not_executed,,
primary,5,276121d52869e6fac8df,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,e314cadbd25111b97081,R2_MAIN-9c5b5a6fdcf6857e,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271011,A,planned_not_executed,,
primary,5,592ef6afef5a78c6afb4,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,06bd240c3bcd35abf88f,R2_MAIN-38133bd61f5a01b2,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271012,A,planned_not_executed,,
primary,5,bc32326f255a38a9ade1,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,1bc414b2536f4af0f01a,R2_MAIN-5753e977c42494c5,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271013,A,planned_not_executed,,
primary,5,a6817964c0baf443c64f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,0186151809e3c739a138,R2_MAIN-feefcbe6285a8c3d,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271014,A,planned_not_executed,,
primary,5,c43c1d501ec4f6c39e71,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,760588b054f197d788a4,R2_MAIN-a29abd1860232a00,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271015,A,planned_not_executed,,
primary,5,cf7332d2984a625c8154,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,5f1e3a463dad8a54fb91,R2_MAIN-dcdc82de28715ac0,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271016,A,planned_not_executed,,
primary,5,c94d6fbc0c8edc1941f9,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,ce809d91dc25a93cb953,R2_MAIN-47dabc308e5dac9f,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271017,A,planned_not_executed,,
primary,5,41e71edfd937dc7e262b,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,f7332ece327f70101105,R2_MAIN-6a1786d79755c05e,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271018,A,planned_not_executed,,
primary,5,c8378a1cc61046ecdc7f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,091d6e0cdab1b9c2a7e6,R2_MAIN-ad27c81ecbed1e86,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271019,A,planned_not_executed,,
primary,5,eaefb71ac8f5b1bb3da6,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,4d61b4450b4e03724118,R2_MAIN-6233c349b1ecb0e6,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271020,A,planned_not_executed,,
primary,15,bc1da34e177b64a83172,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,6da57694012d2b0561ee,R2_MAIN-a9be8775eba99a33,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271001,A,planned_not_executed,,
primary,15,122b70b14efffc24c3dd,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,6e41f5b339a16ec2473e,R2_MAIN-e89752d7e47098f5,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271002,A,planned_not_executed,,
primary,15,44a390b6c3459a05d334,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,734085f1de71106cf62c,R2_MAIN-fac67776c6b258f5,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271003,A,planned_not_executed,,
primary,15,db4970b05d63e5ab77bc,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,f939a93a7a8eeb0e9d2b,R2_MAIN-1c4476d8ee723d18,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271004,A,planned_not_executed,,
primary,15,e4567df6c55464d26d3d,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b86a37663a5ece00ad7c,R2_MAIN-d44c77aad8e2f243,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271005,A,planned_not_executed,,
primary,15,0e5fb9a8915f893ba8c1,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,805f221383346f030aad,R2_MAIN-7cc09f7a3a4a3141,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271006,A,planned_not_executed,,
primary,15,3f0c365f3b318b5194c5,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,cf483ffa4e42db80f083,R2_MAIN-9613d6eed4a93cf9,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271007,A,planned_not_executed,,
primary,15,f620a0cea9b59c23b3aa,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,eecee5bfa2da2ca01d29,R2_MAIN-5cb2267f77ff8a7e,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271008,A,planned_not_executed,,
primary,15,fcf00aadc3d6344733d2,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,0b488a57a1f00dfb522f,R2_MAIN-d16d12c46899114b,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271009,A,planned_not_executed,,
primary,15,b1300f77d7950a6f9f00,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,4ac2201bd48ecfa9b146,R2_MAIN-c6dacec294df4edc,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271010,A,planned_not_executed,,
primary,15,276121d52869e6fac8df,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,56a5b0e32bbcf928f7e0,R2_MAIN-89870eed8db5addb,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271011,A,planned_not_executed,,
primary,15,592ef6afef5a78c6afb4,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,c083365e53f546795437,R2_MAIN-ab3e449ef6d026f0,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271012,A,planned_not_executed,,
primary,15,bc32326f255a38a9ade1,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,ee931700e422e8da60c0,R2_MAIN-e1a7e3e9e4eed651,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271013,A,planned_not_executed,,
primary,15,a6817964c0baf443c64f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,02f9313da1df59ccffff,R2_MAIN-5bbf48f6a2c78e6a,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271014,A,planned_not_executed,,
primary,15,c43c1d501ec4f6c39e71,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,47ec59706bc2b8b3ce0f,R2_MAIN-5252d95d58ef2be6,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271015,A,planned_not_executed,,
primary,15,cf7332d2984a625c8154,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,c5222b8240942cc7e2b7,R2_MAIN-f6ef59c1f28fb084,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271016,A,planned_not_executed,,
primary,15,c94d6fbc0c8edc1941f9,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,37fa7e7e6e71c7ed7ae0,R2_MAIN-77b22be5114ee59d,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271017,A,planned_not_executed,,
primary,15,41e71edfd937dc7e262b,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2690ce82bbdec0b47c42,R2_MAIN-66f8b0f89419c27b,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271018,A,planned_not_executed,,
primary,15,c8378a1cc61046ecdc7f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,17864a48d75a0535d0f0,R2_MAIN-72a2d005f8f650d3,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271019,A,planned_not_executed,,
primary,15,eaefb71ac8f5b1bb3da6,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b083e4132d7040f58af7,R2_MAIN-88c3ca85087738c3,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271020,A,planned_not_executed,,
primary,15,bc1da34e177b64a83172,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,6da57694012d2b0561ee,R2_MAIN-bc340726625a9a26,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271001,A,planned_not_executed,,
primary,15,122b70b14efffc24c3dd,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,6e41f5b339a16ec2473e,R2_MAIN-37dca4d1ecca47b1,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271002,A,planned_not_executed,,
primary,15,44a390b6c3459a05d334,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,734085f1de71106cf62c,R2_MAIN-20844e1925ebb683,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271003,A,planned_not_executed,,
primary,15,db4970b05d63e5ab77bc,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,f939a93a7a8eeb0e9d2b,R2_MAIN-14b752d6ae8f4edd,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271004,A,planned_not_executed,,
primary,15,e4567df6c55464d26d3d,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b86a37663a5ece00ad7c,R2_MAIN-da67e15b2fc56b1a,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271005,A,planned_not_executed,,
primary,15,0e5fb9a8915f893ba8c1,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,805f221383346f030aad,R2_MAIN-5f44ce06df343ca0,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271006,A,planned_not_executed,,
primary,15,3f0c365f3b318b5194c5,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,cf483ffa4e42db80f083,R2_MAIN-46a892853d103333,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271007,A,planned_not_executed,,
primary,15,f620a0cea9b59c23b3aa,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,eecee5bfa2da2ca01d29,R2_MAIN-f1eb1061eb69eebb,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271008,A,planned_not_executed,,
primary,15,fcf00aadc3d6344733d2,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,0b488a57a1f00dfb522f,R2_MAIN-fe6cc657e77b1bbc,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271009,A,planned_not_executed,,
primary,15,b1300f77d7950a6f9f00,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,4ac2201bd48ecfa9b146,R2_MAIN-cdd8ba553d3b93f2,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271010,A,planned_not_executed,,
primary,15,276121d52869e6fac8df,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,56a5b0e32bbcf928f7e0,R2_MAIN-f71aacd92b3fc832,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271011,A,planned_not_executed,,
primary,15,592ef6afef5a78c6afb4,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,c083365e53f546795437,R2_MAIN-abd254fcf18339ac,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271012,A,planned_not_executed,,
primary,15,bc32326f255a38a9ade1,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,ee931700e422e8da60c0,R2_MAIN-1d45f5e1a8772071,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271013,A,planned_not_executed,,
primary,15,a6817964c0baf443c64f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,02f9313da1df59ccffff,R2_MAIN-03042c8fd519de80,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271014,A,planned_not_executed,,
primary,15,c43c1d501ec4f6c39e71,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,47ec59706bc2b8b3ce0f,R2_MAIN-3f62662c754923e9,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271015,A,planned_not_executed,,
primary,15,cf7332d2984a625c8154,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,c5222b8240942cc7e2b7,R2_MAIN-d519d80b494b770a,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271016,A,planned_not_executed,,
primary,15,c94d6fbc0c8edc1941f9,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,37fa7e7e6e71c7ed7ae0,R2_MAIN-00c0fd90dc50015b,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271017,A,planned_not_executed,,
primary,15,41e71edfd937dc7e262b,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2690ce82bbdec0b47c42,R2_MAIN-1acfe394055b2da4,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271018,A,planned_not_executed,,
primary,15,c8378a1cc61046ecdc7f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,17864a48d75a0535d0f0,R2_MAIN-31709f348666d999,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271019,A,planned_not_executed,,
primary,15,eaefb71ac8f5b1bb3da6,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b083e4132d7040f58af7,R2_MAIN-8cf7807c6de114d4,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271020,A,planned_not_executed,,
primary,15,bc1da34e177b64a83172,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,6da57694012d2b0561ee,R2_MAIN-f8ac81197b148617,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271001,A,planned_not_executed,,
primary,15,122b70b14efffc24c3dd,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,6e41f5b339a16ec2473e,R2_MAIN-cb4b950deae956e4,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271002,A,planned_not_executed,,
primary,15,44a390b6c3459a05d334,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,734085f1de71106cf62c,R2_MAIN-5521e474e12e6bfa,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271003,A,planned_not_executed,,
primary,15,db4970b05d63e5ab77bc,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,f939a93a7a8eeb0e9d2b,R2_MAIN-c281a85bb504ab61,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271004,A,planned_not_executed,,
primary,15,e4567df6c55464d26d3d,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b86a37663a5ece00ad7c,R2_MAIN-332a9e579019fc96,SCRIPTED_V1,,,pending_implementation_and_freeze,S0,S0,20271005,A,planned_not_executed,,
